               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 145,            0.022188,            0.052359,          3.3445e-08,             0.96731,             0.91235,             0.97258,             0.70898,            0.017077,            0.051117,          3.3469e-08,            0.007624,            0.007624,            0.007624
                 146,            0.021435,            0.052181,          3.3457e-08,             0.97232,             0.91235,             0.97241,             0.70954,            0.016966,            0.049285,          3.3658e-08,           0.0076075,           0.0076075,           0.0076075
                 147,            0.021824,            0.055247,           3.356e-08,             0.96279,             0.91235,             0.97403,             0.71113,            0.016904,            0.049651,           3.372e-08,            0.007591,            0.007591,            0.007591
                 148,            0.022533,            0.057661,          3.3535e-08,             0.96868,              0.9243,             0.97609,             0.69906,            0.017417,            0.049243,          3.3734e-08,           0.0075745,           0.0075745,           0.0075745
                 149,            0.022593,             0.05637,          3.3491e-08,             0.96615,             0.89641,             0.96734,             0.69712,            0.017375,            0.051039,          3.3711e-08,            0.007558,            0.007558,            0.007558
                 150,            0.023493,            0.057156,          3.3397e-08,             0.96221,             0.91288,             0.97163,             0.69559,            0.017289,            0.049224,          3.3571e-08,           0.0075415,           0.0075415,           0.0075415
                 151,            0.022002,            0.054695,          3.3342e-08,               0.968,             0.90394,             0.97055,             0.69133,             0.01798,            0.050319,          3.3499e-08,            0.007525,            0.007525,            0.007525
                 152,            0.021901,             0.05325,          3.3334e-08,             0.96397,             0.91633,             0.97343,              0.7039,            0.017175,            0.049566,          3.3502e-08,           0.0075085,           0.0075085,           0.0075085
                 153,            0.021597,             0.05266,          3.3368e-08,             0.96435,             0.91618,             0.97573,              0.7028,            0.017262,            0.049214,          3.3591e-08,            0.007492,            0.007492,            0.007492
                 154,            0.021912,            0.054394,          3.3374e-08,             0.96656,             0.92135,             0.97302,             0.70016,            0.017033,            0.048857,          3.3532e-08,           0.0074755,           0.0074755,           0.0074755
                 155,            0.021949,            0.055859,          3.3314e-08,             0.96569,             0.92231,             0.97526,             0.69101,            0.017361,            0.049781,          3.3532e-08,            0.007459,            0.007459,            0.007459
                 156,            0.021702,            0.053025,          3.3275e-08,             0.95695,             0.91633,             0.96542,             0.68594,            0.017767,            0.050287,          3.3523e-08,           0.0074425,           0.0074425,           0.0074425
                 157,            0.022243,            0.055091,          3.3409e-08,             0.96639,              0.9165,             0.97084,             0.70469,            0.016938,            0.048244,          3.3681e-08,            0.007426,            0.007426,            0.007426
                 158,            0.021309,            0.055842,          3.3547e-08,             0.96151,             0.90438,             0.97164,             0.70208,            0.017411,            0.050242,            3.37e-08,           0.0074095,           0.0074095,           0.0074095
                 159,            0.021569,            0.055314,          3.3464e-08,             0.95755,             0.91833,             0.96911,             0.70104,            0.017163,            0.047836,          3.3677e-08,            0.007393,            0.007393,            0.007393
                 160,            0.021343,            0.051767,          3.3391e-08,             0.95686,             0.92794,             0.97528,             0.69919,            0.017456,            0.047615,          3.3553e-08,           0.0073765,           0.0073765,           0.0073765
                 161,            0.021589,            0.056182,          3.3309e-08,             0.96335,             0.92032,             0.97109,             0.71014,            0.017248,            0.048056,           3.346e-08,             0.00736,             0.00736,             0.00736
                 162,            0.021402,            0.051868,          3.3304e-08,             0.96615,             0.90966,             0.96975,             0.67859,            0.018374,            0.051027,          3.3462e-08,           0.0073435,           0.0073435,           0.0073435
                 163,            0.022294,            0.053737,          3.3338e-08,             0.95578,             0.91434,             0.96971,              0.6976,            0.017403,            0.049536,          3.3625e-08,            0.007327,            0.007327,            0.007327
                 164,            0.021422,            0.054997,          3.3542e-08,             0.96231,             0.91434,             0.96994,             0.69638,            0.017311,            0.051289,          3.3687e-08,           0.0073105,           0.0073105,           0.0073105
                 165,            0.021378,            0.051305,          3.3529e-08,             0.94639,             0.91431,             0.96452,             0.70082,             0.01701,            0.049383,          3.3627e-08,            0.007294,            0.007294,            0.007294
                 166,             0.02158,            0.053803,          3.3471e-08,              0.9578,             0.90418,             0.96637,             0.69126,            0.017745,            0.049564,          3.3677e-08,           0.0072775,           0.0072775,           0.0072775
                 167,            0.021184,            0.051373,          3.3439e-08,             0.96405,             0.90803,             0.96944,             0.69351,            0.017275,            0.048901,          3.3474e-08,            0.007261,            0.007261,            0.007261
                 168,            0.021695,            0.053516,          3.3339e-08,             0.96809,             0.90653,             0.96551,             0.69518,             0.01722,            0.049771,          3.3581e-08,           0.0072445,           0.0072445,           0.0072445
                 169,            0.020792,            0.052935,          3.3316e-08,             0.96076,             0.90438,              0.9691,             0.69936,            0.016888,            0.049023,           3.352e-08,            0.007228,            0.007228,            0.007228
                 170,            0.020831,            0.051082,          3.3377e-08,             0.96108,             0.91633,             0.97335,              0.7068,            0.016774,            0.047635,          3.3556e-08,           0.0072115,           0.0072115,           0.0072115
                 171,            0.021947,            0.055892,          3.3389e-08,             0.97106,             0.89841,              0.9693,             0.69457,             0.01746,            0.050604,           3.357e-08,            0.007195,            0.007195,            0.007195
                 172,            0.021412,            0.051977,           3.335e-08,              0.9601,             0.91069,             0.96723,             0.68598,            0.017716,            0.049405,          3.3443e-08,           0.0071785,           0.0071785,           0.0071785
                 173,            0.022013,            0.054252,          3.3319e-08,             0.96383,              0.9024,             0.96555,             0.70516,            0.016911,            0.049523,          3.3426e-08,            0.007162,            0.007162,            0.007162
                 174,            0.021432,            0.051656,          3.3283e-08,              0.9675,             0.91235,             0.97263,             0.69997,               0.017,            0.048118,          3.3478e-08,           0.0071455,           0.0071455,           0.0071455
                 175,             0.02115,            0.051007,          3.3341e-08,             0.96815,             0.91434,             0.97341,             0.70497,            0.017257,            0.049762,          3.3521e-08,            0.007129,            0.007129,            0.007129
                 176,            0.021388,            0.054013,          3.3401e-08,             0.96308,              0.9243,             0.97591,             0.70922,            0.017035,            0.048633,          3.3519e-08,           0.0071125,           0.0071125,           0.0071125
                 177,            0.020878,            0.052034,           3.348e-08,             0.96216,             0.91169,             0.97005,              0.7149,            0.016861,            0.050205,          3.3588e-08,            0.007096,            0.007096,            0.007096
                 178,            0.021164,             0.05076,          3.3441e-08,             0.96582,             0.92629,             0.97125,             0.71019,            0.017067,            0.049669,          3.3635e-08,           0.0070795,           0.0070795,           0.0070795
                 179,            0.021324,            0.052837,          3.3471e-08,             0.96353,             0.92032,             0.97063,             0.70265,            0.017167,            0.049978,          3.3665e-08,            0.007063,            0.007063,            0.007063
                 180,            0.021347,            0.052058,          3.3428e-08,             0.95797,             0.90796,             0.96804,             0.71124,            0.017027,            0.049724,            3.36e-08,           0.0070465,           0.0070465,           0.0070465
                 181,            0.020702,            0.051085,          3.3599e-08,             0.96428,             0.91434,             0.96983,              0.7139,            0.017167,            0.050809,          3.3641e-08,             0.00703,             0.00703,             0.00703
                 182,            0.020663,            0.047937,          3.3569e-08,             0.96846,             0.91741,             0.96915,             0.70619,             0.01698,            0.049453,          3.3678e-08,           0.0070135,           0.0070135,           0.0070135
                 183,            0.021503,            0.053782,          3.3444e-08,              0.9673,             0.92231,             0.97175,             0.70404,            0.017354,            0.049737,           3.358e-08,            0.006997,            0.006997,            0.006997
                 184,            0.020496,            0.048563,           3.354e-08,             0.96541,             0.90239,             0.96748,             0.71438,            0.016925,            0.049896,          3.3792e-08,           0.0069805,           0.0069805,           0.0069805
                 185,            0.021485,            0.053551,          3.3591e-08,             0.96956,             0.91833,             0.97062,             0.70385,            0.017212,            0.049238,          3.3694e-08,            0.006964,            0.006964,            0.006964
                 186,            0.020474,            0.050685,          3.3618e-08,             0.96528,             0.91833,             0.97004,             0.71086,            0.016959,            0.048576,          3.3793e-08,           0.0069475,           0.0069475,           0.0069475
                 187,            0.020376,            0.049324,          3.3635e-08,             0.96391,              0.9243,             0.97406,             0.71232,            0.016898,            0.047988,          3.3749e-08,            0.006931,            0.006931,            0.006931
                 188,            0.021397,            0.052283,          3.3489e-08,             0.96233,             0.92032,             0.97486,             0.71259,            0.017237,            0.049866,          3.3569e-08,           0.0069145,           0.0069145,           0.0069145
                 189,             0.02262,            0.056972,          3.3351e-08,             0.96223,             0.91338,             0.97348,              0.7129,            0.017007,            0.049395,          3.3427e-08,            0.006898,            0.006898,            0.006898
                 190,            0.022091,             0.05451,          3.3326e-08,             0.96433,             0.91544,             0.97509,             0.71294,             0.01711,            0.049806,          3.3478e-08,           0.0068815,           0.0068815,           0.0068815
                 191,            0.020877,            0.050704,          3.3369e-08,             0.96189,             0.92629,             0.97214,             0.71237,            0.016854,            0.048451,           3.353e-08,            0.006865,            0.006865,            0.006865
                 192,            0.021881,            0.053724,          3.3289e-08,             0.96292,             0.93123,             0.97324,             0.71825,            0.016619,            0.047367,          3.3566e-08,           0.0068485,           0.0068485,           0.0068485
                 193,            0.021088,            0.053971,          3.3258e-08,             0.96266,             0.92439,             0.96956,             0.72062,            0.016607,            0.047379,          3.3499e-08,            0.006832,            0.006832,            0.006832
                 194,            0.020746,            0.050577,           3.329e-08,             0.97015,              0.9243,             0.96704,             0.71331,            0.016841,            0.047698,          3.3599e-08,           0.0068155,           0.0068155,           0.0068155
                 195,            0.020718,             0.04832,          3.3341e-08,             0.96377,             0.91833,             0.96855,             0.71005,            0.016947,            0.048688,          3.3573e-08,            0.006799,            0.006799,            0.006799
                 196,            0.021671,               0.053,          3.3315e-08,             0.95792,             0.90699,             0.97015,             0.70753,            0.016972,            0.049111,          3.3555e-08,           0.0067825,           0.0067825,           0.0067825
                 197,            0.021729,            0.054059,           3.329e-08,             0.96697,             0.90837,             0.96997,             0.71523,            0.016777,            0.048714,          3.3584e-08,            0.006766,            0.006766,            0.006766
                 198,            0.020467,            0.049531,          3.3392e-08,             0.96602,              0.9061,             0.96974,             0.71743,            0.016403,            0.048558,          3.3551e-08,           0.0067495,           0.0067495,           0.0067495
                 199,            0.020933,            0.052881,          3.3306e-08,             0.97283,             0.90438,              0.9679,             0.71235,              0.0166,            0.049367,          3.3445e-08,            0.006733,            0.006733,            0.006733
                 200,            0.020909,            0.052002,          3.3256e-08,              0.9733,             0.90239,              0.9677,             0.71685,            0.016684,            0.049334,           3.345e-08,           0.0067165,           0.0067165,           0.0067165
                 201,            0.021063,            0.053863,          3.3227e-08,             0.96553,              0.9243,             0.96923,             0.71762,            0.016421,            0.046613,          3.3466e-08,              0.0067,              0.0067,              0.0067
                 202,            0.021438,            0.053312,           3.314e-08,             0.97218,             0.90508,             0.96834,             0.71617,             0.01637,            0.048789,          3.3404e-08,           0.0066835,           0.0066835,           0.0066835
                 203,            0.021369,            0.053963,          3.3175e-08,             0.96469,             0.92533,             0.97647,             0.71216,            0.016343,            0.046931,          3.3428e-08,            0.006667,            0.006667,            0.006667
                 204,            0.021489,            0.054442,            3.32e-08,             0.97041,              0.9145,             0.97321,              0.7195,            0.016553,            0.047116,          3.3413e-08,           0.0066505,           0.0066505,           0.0066505
                 205,            0.022092,            0.054949,          3.3131e-08,              0.9634,             0.91235,             0.97172,             0.71937,            0.016685,            0.047584,          3.3389e-08,            0.006634,            0.006634,            0.006634
                 206,            0.021947,            0.053006,          3.3103e-08,             0.96469,             0.92629,              0.9755,             0.71402,            0.016895,            0.047399,          3.3504e-08,           0.0066175,           0.0066175,           0.0066175
                 207,            0.020907,            0.053247,           3.334e-08,             0.97056,             0.92829,             0.97658,             0.72198,            0.016695,            0.047564,          3.3565e-08,            0.006601,            0.006601,            0.006601
                 208,            0.020016,            0.048179,          3.3474e-08,             0.96629,             0.92231,             0.97424,             0.72113,            0.016654,            0.048488,           3.354e-08,           0.0065845,           0.0065845,           0.0065845
                 209,            0.020362,            0.049807,          3.3308e-08,             0.95896,             0.91434,              0.9699,             0.72187,            0.016585,            0.049159,          3.3475e-08,            0.006568,            0.006568,            0.006568
                 210,            0.020638,            0.050437,          3.3317e-08,              0.9643,             0.91461,             0.96692,             0.71484,            0.016708,            0.049604,           3.348e-08,           0.0065515,           0.0065515,           0.0065515
                 211,            0.020655,             0.05098,          3.3325e-08,             0.96631,             0.91421,             0.97211,             0.71083,            0.017107,            0.049802,          3.3409e-08,            0.006535,            0.006535,            0.006535
                 212,            0.021733,            0.051963,          3.3352e-08,              0.9662,             0.90637,             0.97039,             0.71259,            0.017119,            0.049529,          3.3587e-08,           0.0065185,           0.0065185,           0.0065185
                 213,            0.021282,            0.049955,          3.3394e-08,             0.96647,              0.9188,             0.96667,              0.7129,            0.016644,            0.047843,           3.359e-08,            0.006502,            0.006502,            0.006502
                 214,            0.021011,            0.050304,           3.352e-08,             0.96012,              0.9111,             0.96893,             0.71636,            0.016792,            0.049159,          3.3609e-08,           0.0064855,           0.0064855,           0.0064855
                 215,            0.020238,             0.05071,          3.3443e-08,             0.95849,             0.91985,             0.97367,             0.73035,            0.016652,            0.048216,          3.3615e-08,            0.006469,            0.006469,            0.006469
                 216,            0.019857,            0.046477,          3.3458e-08,             0.96047,             0.91434,              0.9709,              0.7203,            0.016537,            0.049458,          3.3542e-08,           0.0064525,           0.0064525,           0.0064525
                 217,            0.020806,            0.052234,          3.3429e-08,             0.96082,             0.91434,             0.97068,             0.72366,            0.016413,             0.04888,          3.3561e-08,            0.006436,            0.006436,            0.006436
                 218,            0.020699,            0.051527,           3.342e-08,             0.96839,             0.91541,             0.96669,             0.71582,            0.016569,            0.048846,          3.3517e-08,           0.0064195,           0.0064195,           0.0064195
                 219,            0.020486,            0.051476,           3.343e-08,             0.97024,             0.91434,             0.96787,             0.72278,            0.016617,            0.048854,          3.3544e-08,            0.006403,            0.006403,            0.006403
                 220,            0.021033,            0.052701,          3.3388e-08,             0.96739,              0.9243,             0.97251,             0.72137,            0.016271,            0.047581,          3.3454e-08,           0.0063865,           0.0063865,           0.0063865
                 221,            0.020638,            0.051287,          3.3428e-08,             0.96867,               0.924,             0.97193,              0.7225,            0.016582,            0.048329,          3.3544e-08,             0.00637,             0.00637,             0.00637
                 222,            0.020679,            0.050313,          3.3325e-08,             0.96824,             0.91095,             0.96725,             0.71869,            0.016683,            0.048854,          3.3437e-08,           0.0063535,           0.0063535,           0.0063535
                 223,            0.020789,            0.053582,          3.3341e-08,             0.96797,              0.9243,             0.97301,             0.72387,            0.016532,            0.047983,           3.348e-08,            0.006337,            0.006337,            0.006337
                 224,            0.019419,            0.047517,          3.3353e-08,              0.9722,             0.91434,             0.97345,             0.71564,            0.016777,            0.050834,          3.3407e-08,           0.0063205,           0.0063205,           0.0063205
                 225,            0.019925,            0.048235,          3.3309e-08,             0.96001,              0.9243,             0.97404,             0.71345,            0.016898,            0.049994,          3.3421e-08,            0.006304,            0.006304,            0.006304
                 226,            0.019856,            0.047571,           3.339e-08,             0.96059,             0.92256,             0.97193,             0.71767,            0.016632,            0.049254,          3.3443e-08,           0.0062875,           0.0062875,           0.0062875
                 227,            0.020899,            0.050851,          3.3248e-08,             0.96247,              0.9195,             0.96823,             0.71519,            0.016703,            0.049836,          3.3362e-08,            0.006271,            0.006271,            0.006271
                 228,            0.020408,            0.049148,          3.3281e-08,             0.96618,             0.91066,             0.97212,             0.72299,            0.016555,            0.049559,           3.332e-08,           0.0062545,           0.0062545,           0.0062545
                 229,            0.020341,            0.049983,          3.3256e-08,             0.96606,             0.90731,             0.97358,             0.72407,             0.01646,            0.049287,          3.3447e-08,            0.006238,            0.006238,            0.006238
                 230,            0.020813,            0.050198,          3.3334e-08,             0.95262,             0.92125,             0.97447,             0.72837,            0.016243,            0.048543,          3.3528e-08,           0.0062215,           0.0062215,           0.0062215
                 231,            0.021229,            0.054378,          3.3407e-08,              0.9675,             0.89442,             0.96475,             0.71453,            0.016744,            0.052625,          3.3494e-08,            0.006205,            0.006205,            0.006205
                 232,            0.019917,            0.046778,          3.3412e-08,             0.96617,             0.91039,             0.97174,             0.72367,             0.01645,            0.049597,          3.3456e-08,           0.0061885,           0.0061885,           0.0061885
                 233,             0.02042,              0.0506,          3.3256e-08,             0.97008,             0.91434,             0.97032,             0.72765,            0.016401,            0.048623,          3.3475e-08,            0.006172,            0.006172,            0.006172
                 234,            0.019928,            0.048527,          3.3292e-08,             0.96636,             0.91566,             0.97237,              0.7269,            0.016054,            0.047813,          3.3403e-08,           0.0061555,           0.0061555,           0.0061555
                 235,            0.020421,            0.048672,          3.3154e-08,             0.96819,             0.90939,             0.97382,             0.72464,            0.016462,             0.04949,          3.3301e-08,            0.006139,            0.006139,            0.006139
                 236,            0.020283,            0.051668,          3.3147e-08,             0.96643,             0.91769,             0.97257,             0.70956,            0.016937,             0.04837,          3.3342e-08,           0.0061225,           0.0061225,           0.0061225
                 237,            0.020854,             0.04966,          3.3175e-08,             0.96275,             0.92675,             0.97056,              0.7198,            0.016597,            0.046961,          3.3407e-08,            0.006106,            0.006106,            0.006106
                 238,            0.021133,            0.050941,          3.3112e-08,             0.95239,             0.91662,             0.97012,             0.71423,             0.01676,            0.049348,          3.3342e-08,           0.0060895,           0.0060895,           0.0060895
                 239,            0.020679,            0.052758,          3.3125e-08,              0.9664,             0.91036,             0.97031,             0.71229,             0.01665,            0.048266,          3.3288e-08,            0.006073,            0.006073,            0.006073
                 240,            0.020672,            0.051336,          3.3074e-08,             0.96897,             0.91434,             0.96954,             0.72191,             0.01635,            0.048413,          3.3248e-08,           0.0060565,           0.0060565,           0.0060565
                 241,            0.019448,            0.049036,          3.3053e-08,             0.96489,             0.91833,             0.97231,             0.72092,            0.016514,             0.04856,          3.3259e-08,             0.00604,             0.00604,             0.00604
                 242,            0.019679,            0.048413,          3.3086e-08,             0.96258,             0.92228,             0.97284,             0.72459,            0.016524,            0.049175,          3.3162e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.019871,            0.049281,          3.3176e-08,             0.96082,             0.92806,             0.97106,             0.72021,             0.01653,            0.048341,          3.3301e-08,            0.006007,            0.006007,            0.006007
                 244,            0.020288,            0.050026,          3.3244e-08,             0.96654,             0.92072,             0.96709,             0.71838,            0.016575,            0.049085,          3.3399e-08,           0.0059905,           0.0059905,           0.0059905
                 245,            0.020785,            0.051178,          3.3176e-08,             0.96472,             0.92594,             0.96756,             0.71612,             0.01662,            0.047682,          3.3388e-08,            0.005974,            0.005974,            0.005974
                 246,            0.020357,            0.049767,          3.3258e-08,             0.96011,             0.91434,             0.96756,             0.72644,            0.016478,            0.047082,          3.3495e-08,           0.0059575,           0.0059575,           0.0059575
                 247,            0.021313,            0.051765,          3.3209e-08,             0.96367,              0.9243,             0.97316,             0.72855,            0.016328,            0.047658,          3.3325e-08,            0.005941,            0.005941,            0.005941
                 248,            0.020089,            0.050074,          3.3158e-08,             0.96233,             0.91602,             0.97082,             0.72107,            0.016541,            0.049002,          3.3278e-08,           0.0059245,           0.0059245,           0.0059245
                 249,             0.01993,            0.050715,          3.3099e-08,             0.95844,             0.91878,             0.96667,             0.73211,            0.016258,            0.048537,          3.3302e-08,            0.005908,            0.005908,            0.005908
                 250,             0.01968,            0.049101,          3.3098e-08,             0.95582,             0.90502,             0.96778,             0.72466,            0.016566,            0.049559,          3.3296e-08,           0.0058915,           0.0058915,           0.0058915
                 251,            0.020195,             0.05163,            3.31e-08,             0.96418,             0.91163,             0.97048,             0.73154,            0.016355,            0.048979,          3.3307e-08,            0.005875,            0.005875,            0.005875
                 252,            0.020367,            0.051913,          3.3159e-08,             0.96125,             0.92629,             0.96917,             0.72549,            0.016519,            0.048085,          3.3381e-08,           0.0058585,           0.0058585,           0.0058585
                 253,            0.020525,            0.050402,          3.3144e-08,              0.9606,             0.92288,             0.96837,             0.72328,            0.016528,            0.049168,          3.3334e-08,            0.005842,            0.005842,            0.005842
                 254,            0.020855,            0.051503,          3.3129e-08,             0.96473,             0.92616,             0.97235,             0.72895,            0.016242,            0.048399,          3.3274e-08,           0.0058255,           0.0058255,           0.0058255
                 255,             0.01915,            0.045264,          3.3154e-08,             0.96284,             0.92032,             0.97093,             0.73241,            0.016292,            0.048039,          3.3252e-08,            0.005809,            0.005809,            0.005809
                 256,            0.019632,            0.048606,          3.3136e-08,             0.96058,             0.92224,             0.97223,             0.73069,            0.016284,            0.048359,          3.3296e-08,           0.0057925,           0.0057925,           0.0057925
                 257,            0.019985,            0.049173,          3.3094e-08,             0.96363,             0.91434,             0.97286,             0.73258,            0.016019,            0.047484,          3.3324e-08,            0.005776,            0.005776,            0.005776
                 258,            0.020003,            0.050739,          3.3136e-08,             0.96984,             0.92032,             0.97484,             0.72064,            0.016518,            0.047956,          3.3348e-08,           0.0057595,           0.0057595,           0.0057595
                 259,            0.019685,            0.047126,          3.3162e-08,             0.97032,             0.91633,             0.97466,             0.72548,             0.01624,            0.047868,          3.3355e-08,            0.005743,            0.005743,            0.005743
                 260,            0.020263,            0.051238,          3.3119e-08,             0.97056,             0.91952,             0.97009,             0.72691,            0.016337,            0.047589,          3.3339e-08,           0.0057265,           0.0057265,           0.0057265
                 261,            0.020496,            0.050194,          3.3023e-08,             0.96426,             0.91361,             0.97004,             0.72547,             0.01631,            0.047466,          3.3299e-08,             0.00571,             0.00571,             0.00571
                 262,            0.020112,             0.04801,          3.3139e-08,             0.96282,             0.91833,             0.96964,             0.72568,              0.0163,            0.048426,          3.3377e-08,           0.0056935,           0.0056935,           0.0056935
                 263,            0.019856,            0.048619,          3.3213e-08,             0.96608,             0.92032,             0.97189,             0.71916,            0.016207,            0.048118,          3.3369e-08,            0.005677,            0.005677,            0.005677
                 264,            0.020219,            0.050134,          3.3093e-08,             0.97022,             0.89243,             0.97062,             0.72174,            0.016394,            0.049765,          3.3289e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.020563,            0.052368,          3.3077e-08,             0.96619,             0.91086,             0.97312,             0.72537,            0.016496,            0.049865,           3.332e-08,            0.005644,            0.005644,            0.005644
                 266,            0.020518,            0.051769,          3.3039e-08,             0.96861,             0.92192,             0.97526,              0.7339,            0.016031,            0.047762,          3.3313e-08,           0.0056275,           0.0056275,           0.0056275
                 267,             0.01914,            0.047258,          3.3066e-08,             0.96764,              0.9243,             0.97243,             0.72795,            0.016153,            0.047346,          3.3258e-08,            0.005611,            0.005611,            0.005611
                 268,            0.019686,            0.047495,           3.311e-08,             0.96865,             0.92324,             0.96963,             0.72737,            0.016367,            0.048799,          3.3241e-08,           0.0055945,           0.0055945,           0.0055945
                 269,            0.019934,            0.047378,          3.3143e-08,             0.97045,             0.91589,             0.96773,             0.72263,            0.016522,            0.049036,           3.334e-08,            0.005578,            0.005578,            0.005578
                 270,            0.020205,            0.051661,          3.3203e-08,             0.96917,             0.91833,             0.97112,             0.72741,            0.016367,            0.049127,          3.3361e-08,           0.0055615,           0.0055615,           0.0055615
                 271,            0.019389,            0.047256,          3.3212e-08,             0.96839,             0.91531,             0.96958,             0.73158,            0.016263,             0.04805,          3.3277e-08,            0.005545,            0.005545,            0.005545
                 272,            0.019339,             0.04495,          3.3117e-08,             0.96435,             0.91598,             0.97356,             0.72397,            0.016581,            0.049929,          3.3173e-08,           0.0055285,           0.0055285,           0.0055285
                 273,            0.019676,             0.04642,          3.3054e-08,             0.96463,             0.92361,             0.97368,             0.72678,            0.016362,            0.049964,          3.3294e-08,            0.005512,            0.005512,            0.005512
                 274,            0.020553,            0.052818,          3.3104e-08,             0.96672,             0.92829,             0.97326,             0.72472,            0.016343,            0.049436,          3.3322e-08,           0.0054955,           0.0054955,           0.0054955
                 275,            0.019937,            0.048033,          3.3098e-08,             0.96486,             0.93227,             0.97581,             0.72483,            0.016312,            0.049428,          3.3292e-08,            0.005479,            0.005479,            0.005479
                 276,            0.020079,            0.048446,          3.3105e-08,             0.97048,             0.91693,              0.9731,             0.72654,            0.016324,            0.049343,          3.3236e-08,           0.0054625,           0.0054625,           0.0054625
                 277,            0.019808,            0.047467,          3.2987e-08,             0.96882,             0.92849,             0.97162,             0.73179,            0.016227,            0.048585,          3.3201e-08,            0.005446,            0.005446,            0.005446
                 278,            0.019162,            0.045872,          3.3014e-08,             0.96704,             0.92231,             0.97028,              0.7296,            0.016172,             0.04854,          3.3248e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.018891,            0.045431,          3.3044e-08,             0.96856,             0.91833,             0.96952,             0.72686,            0.016228,            0.048719,          3.3176e-08,            0.005413,            0.005413,            0.005413
                 280,            0.020205,             0.04814,           3.287e-08,             0.96678,             0.91434,               0.972,             0.72753,            0.016322,            0.049425,          3.3101e-08,           0.0053965,           0.0053965,           0.0053965
                 281,            0.019922,            0.047997,          3.2901e-08,             0.96713,             0.91633,              0.9697,             0.73082,             0.01608,            0.049443,          3.3107e-08,             0.00538,             0.00538,             0.00538
                 282,            0.019729,            0.046902,          3.2924e-08,             0.96845,             0.92231,             0.97005,              0.7324,            0.016196,            0.050261,          3.3092e-08,           0.0053635,           0.0053635,           0.0053635
                 283,            0.018998,            0.047339,          3.2988e-08,             0.97247,             0.92829,             0.97479,             0.73486,            0.016205,            0.048934,          3.3108e-08,            0.005347,            0.005347,            0.005347
                 284,            0.019341,              0.0463,          3.2867e-08,             0.97464,             0.91883,             0.97437,             0.72773,            0.016273,            0.048993,          3.3123e-08,           0.0053305,           0.0053305,           0.0053305
                 285,            0.019508,            0.049437,          3.2931e-08,             0.96312,             0.91833,             0.97537,             0.73241,            0.016236,            0.048371,          3.3159e-08,            0.005314,            0.005314,            0.005314
                 286,            0.020391,            0.050729,          3.2897e-08,             0.96833,             0.91365,             0.97502,             0.73885,            0.015909,            0.047192,          3.3086e-08,           0.0052975,           0.0052975,           0.0052975
                 287,             0.01978,            0.049122,          3.2848e-08,             0.96601,             0.90571,              0.9732,              0.7382,            0.015934,            0.047914,          3.3092e-08,            0.005281,            0.005281,            0.005281
                 288,            0.019883,            0.047763,          3.2959e-08,             0.96233,              0.9159,             0.97635,             0.73344,            0.016059,            0.049186,          3.3128e-08,           0.0052645,           0.0052645,           0.0052645
                 289,            0.019574,            0.047183,            3.29e-08,             0.95635,             0.91659,             0.97488,             0.73572,            0.016034,             0.04948,          3.3183e-08,            0.005248,            0.005248,            0.005248
                 290,            0.019299,            0.047595,          3.2988e-08,             0.95609,             0.92231,             0.97462,             0.74098,            0.016093,             0.05022,          3.3191e-08,           0.0052315,           0.0052315,           0.0052315
                 291,            0.019759,            0.047508,          3.2953e-08,             0.96074,             0.92614,             0.97779,             0.73605,            0.016284,             0.04884,          3.3068e-08,            0.005215,            0.005215,            0.005215
                 292,            0.020399,            0.048642,          3.2783e-08,               0.953,             0.92829,             0.97371,             0.74031,            0.015965,            0.048709,          3.2952e-08,           0.0051985,           0.0051985,           0.0051985
                 293,            0.020006,            0.045654,           3.291e-08,             0.95854,             0.92103,             0.97315,             0.73313,             0.01628,            0.049897,          3.3072e-08,            0.005182,            0.005182,            0.005182
                 294,            0.020532,            0.047736,          3.3034e-08,             0.96847,             0.91793,             0.97103,             0.73271,            0.016356,             0.04999,          3.3173e-08,           0.0051655,           0.0051655,           0.0051655
                 295,            0.020564,            0.049859,          3.2988e-08,             0.96645,              0.9181,             0.97653,              0.7292,            0.016061,            0.048693,           3.322e-08,            0.005149,            0.005149,            0.005149
                 296,            0.019691,            0.046819,          3.2941e-08,             0.96535,             0.92231,             0.97248,             0.72203,            0.016255,            0.049515,          3.3141e-08,           0.0051325,           0.0051325,           0.0051325
                 297,            0.019566,             0.04753,          3.2986e-08,             0.96056,             0.92231,             0.97133,             0.72928,            0.016162,            0.050386,          3.3157e-08,            0.005116,            0.005116,            0.005116
                 298,            0.019426,            0.047229,          3.2932e-08,             0.96833,             0.91362,             0.97523,             0.73012,            0.016275,            0.050878,          3.3143e-08,           0.0050995,           0.0050995,           0.0050995
                 299,            0.020049,            0.048652,          3.2894e-08,             0.96743,             0.91633,             0.97215,             0.72748,            0.016275,            0.050161,          3.3134e-08,            0.005083,            0.005083,            0.005083
